Product,PurchaseDate,Price,UserID
Food & Beverage,2023-02-23,833.7737887222837,User_146
Shoes,2021-08-29,367.6537245219297,User_478
Food & Beverage,2022-04-28,221.22943735264153,User_631
Cosmetics,2023-10-10,391.2001724115805,User_715
Books,2021-07-06,742.2118893101358,User_653
Cosmetics,2022-10-18,423.4626158100157,User_115
Clothing,2021-09-19,739.28535647254,User_509
Cosmetics,2023-08-11,122.42889556776228,User_152
Clothing,2022-05-06,807.9515933835995,User_57
Cosmetics,2022-03-07,260.6754068259338,User_382
Technology,2021-08-27,256.43969783744774,User_157
Clothing,2021-10-31,594.4771555518221,User_952
Shoes,2021-10-25,79.41686528951976,User_822
Food & Beverage,2021-03-17,36.03474941782188,User_133
Food & Beverage,2023-09-26,268.4183786405148,User_163
Toys,2022-10-04,542.6868752274745,User_275
Food & Beverage,2023-04-07,908.540222362975,User_695
Books,2021-10-10,847.9708245442339,User_77
Technology,2022-08-14,495.5419953217657,User_837
Cosmetics,2021-03-13,46.68147375655784,User_44
Toys,2022-12-04,539.900207283016,User_718
Books,2022-07-29,707.7476439260425,User_550
Books,2023-09-27,345.77288719978344,User_318
Clothing,2023-06-11,119.95267024883816,User_534
Food & Beverage,2021-01-12,285.78227367360284,User_585
Shoes,2021-05-21,773.8729758231358,User_753
Shoes,2021-01-17,357.73139396049504,User_936
Toys,2023-12-23,813.861675778853,User_154
Technology,2021-09-10,326.32623728940104,User_237
Shoes,2022-04-10,171.91948802967994,User_893
Cosmetics,2022-01-11,441.48987591847214,User_517
Shoes,2023-09-08,457.7517671662476,User_221
Toys,2022-06-04,25.947136363843605,User_310
Shoes,2021-03-31,125.87462197926287,User_598
Cosmetics,2022-12-21,193.07675858508927,User_177
Clothing,2023-03-15,122.45144420488815,User_771
Technology,2023-03-07,348.1108146671502,User_220
Toys,2022-09-22,964.9766270608478,User_38
Clothing,2021-03-17,514.1303129438072,User_654
Clothing,2023-07-15,631.28046363194,User_431
Clothing,2022-02-04,362.8226137377979,User_910
Books,2023-08-28,330.25288402671464,User_747
Technology,2023-03-08,32.91530419585827,User_203
Food & Beverage,2021-07-14,505.3303191192622,User_841
Technology,2021-08-16,488.7729166841496,User_806
Books,2022-04-06,166.2524189193118,User_448
Food & Beverage,2022-09-10,766.6807602046366,User_495
Technology,2023-11-11,497.7475870078929,User_684
Clothing,2021-03-05,345.6040304599575,User_125
Toys,2021-06-14,155.4398199326977,User_838
Food & Beverage,2021-01-27,556.6392187013023,User_65
Cosmetics,2023-10-09,755.2888558279217,User_793
Cosmetics,2021-10-12,289.17935915812194,User_784
Shoes,2021-10-08,226.60640806095532,User_244
Food & Beverage,2023-04-18,526.7156144239312,User_527
Toys,2023-04-11,163.78986948491678,User_226
Books,2023-07-07,669.947252728342,User_465
Clothing,2021-08-12,609.2901916647882,User_643
Shoes,2023-02-23,96.21122909551434,User_707
Cosmetics,2023-08-23,46.15517558756013,User_293
Books,2023-08-08,624.085766062699,User_721
Books,2023-11-20,301.3508362488534,User_951
Clothing,2021-02-14,95.58129564166455,User_381
Food & Beverage,2022-04-16,761.8344179069217,User_625
Cosmetics,2021-02-03,320.9035629874677,User_756
Toys,2022-10-15,465.00355414184133,User_166
Books,2023-04-10,244.44479817923155,User_703
Clothing,2021-08-09,631.0439075743849,User_769
Toys,2022-06-18,308.47353120081584,User_839
Food & Beverage,2022-11-23,968.3407516153521,User_218
Cosmetics,2023-07-21,705.9180731307375,User_871
Food & Beverage,2023-04-21,145.35505360973113,User_275
Books,2023-10-08,422.5278912767321,User_52
Toys,2022-08-05,391.5668887325798,User_374
Toys,2021-08-27,538.9046396131793,User_670
Toys,2022-03-17,843.5113677344608,User_363
Books,2021-05-28,587.5877950311717,User_567
Books,2023-10-30,70.94111082399928,User_14
Food & Beverage,2022-01-23,658.8615398348265,User_781
Shoes,2023-12-10,18.182644966399813,User_340
Food & Beverage,2023-07-05,782.1608559349891,User_602
Cosmetics,2022-09-30,669.9697116871296,User_539
Clothing,2021-10-05,315.6978017690601,User_89
Toys,2023-09-16,299.5173865436206,User_905
Shoes,2022-08-12,800.2902665808425,User_41
Clothing,2022-10-11,785.5033250053743,User_304
Shoes,2022-09-10,358.77933083299234,User_268
Technology,2021-05-15,305.95825079898253,User_138
Food & Beverage,2022-08-03,564.2265409939621,User_6
Books,2022-05-05,18.28200338430274,User_242
Toys,2022-04-23,91.84036760667686,User_162
Food & Beverage,2022-01-19,134.90789424724937,User_692
Clothing,2021-06-12,193.55769964890246,User_809
Technology,2022-03-17,516.8979454087143,User_979
Technology,2022-02-19,992.3194957125108,User_518
Technology,2021-10-15,656.08726772988,User_898
Clothing,2021-07-06,70.68580650473136,User_783
Clothing,2021-05-10,530.3235803216194,User_401
Clothing,2021-07-13,501.6787602656094,User_784
Clothing,2021-11-12,152.726137659869,User_156
Technology,2021-05-24,921.0696451143837,User_85
Technology,2021-01-16,446.3575951986153,User_712
Shoes,2022-02-27,994.6135492036423,User_10
Food & Beverage,2021-09-02,425.87157229964265,User_138
Toys,2023-07-16,611.8781256567731,User_754
Books,2021-05-09,113.71491108692567,User_906
Technology,2023-06-26,459.68554556880053,User_713
Books,2023-06-06,246.37823506393357,User_156
Food & Beverage,2021-12-07,837.2091505855227,User_408
Food & Beverage,2021-01-04,786.0803890188645,User_787
Books,2021-11-02,825.9381996291049,User_225
Technology,2023-06-27,726.3733433803719,User_580
Books,2022-08-30,834.3563913838507,User_184
Shoes,2023-09-19,208.82046267317165,User_195
Cosmetics,2021-11-17,457.52333881400364,User_554
Technology,2022-07-13,694.9284111465084,User_396
Technology,2022-09-10,641.0185729557835,User_914
Toys,2022-12-12,719.1909380453461,User_663
Clothing,2022-06-15,232.01579931971938,User_596
Cosmetics,2022-02-14,107.45036195453984,User_134
Food & Beverage,2023-03-29,917.6385122940286,User_309
Technology,2022-05-08,564.5701766116849,User_866
Books,2021-01-12,162.28766526233684,User_810
Cosmetics,2021-07-14,795.5022160684879,User_962
Toys,2022-05-05,915.7806372629898,User_542
Food & Beverage,2023-03-06,177.867883385398,User_9
Clothing,2023-05-31,819.2383307164195,User_987
Clothing,2021-07-01,933.892810705937,User_170
Toys,2023-08-20,938.9779842930571,User_290
Toys,2022-10-18,915.0148970369662,User_168
Books,2022-11-25,550.9568022365017,User_344
Technology,2021-01-30,362.64920408133054,User_497
Clothing,2023-02-17,17.200079617069193,User_145
Food & Beverage,2022-03-20,70.30310460281181,User_413
Cosmetics,2021-10-25,434.55062514441676,User_740
Food & Beverage,2023-03-19,405.3328849275952,User_818
Shoes,2023-04-25,192.86677047418436,User_588
Shoes,2023-10-13,401.52522775134025,User_735
Toys,2022-07-08,182.90356480081442,User_689
Books,2021-10-30,850.3033402480821,User_457
Shoes,2022-02-25,305.21292909684286,User_701
Clothing,2021-07-04,602.5787066567269,User_979
Food & Beverage,2022-04-13,507.81463137909594,User_302
Food & Beverage,2023-01-24,61.36325681805229,User_46
Toys,2021-12-29,942.8113822962546,User_894
Technology,2021-12-02,531.9537184679785,User_17
Technology,2021-06-11,331.8070669578972,User_578
Cosmetics,2021-01-12,166.54530393673758,User_360
Toys,2022-08-11,345.1413683795674,User_261
Cosmetics,2021-07-20,30.306486993155605,User_123
Technology,2022-06-06,369.92257379481475,User_231
Toys,2022-05-20,536.1710680314598,User_950
Toys,2023-02-27,873.1475833924353,User_637
Toys,2023-11-29,690.5006735208196,User_112
Technology,2021-03-01,120.466490001909,User_784
Cosmetics,2022-08-01,156.26886119358147,User_593
Cosmetics,2021-11-17,433.8421341401909,User_246
Toys,2023-07-12,203.75067412239997,User_859
Shoes,2022-07-23,37.571279806928196,User_391
Books,2022-06-11,806.9647313168895,User_392
Technology,2022-06-08,29.327344991014183,User_328
Books,2022-09-05,832.3827091460339,User_215
Books,2021-05-05,152.66292340263635,User_864
Cosmetics,2023-05-21,974.931626699045,User_747
Cosmetics,2021-10-07,607.8351727079282,User_367
Shoes,2023-07-06,737.6331419135965,User_82
Books,2022-09-14,119.37879168838423,User_806
Books,2023-04-26,863.4830327169653,User_822
Toys,2022-11-05,840.800419442823,User_76
Cosmetics,2021-11-10,656.4628042263005,User_527
Books,2021-11-28,507.2521159494335,User_732
Food & Beverage,2021-02-05,724.2742814003558,User_503
Shoes,2023-11-12,15.86893318350937,User_742
Food & Beverage,2021-07-25,596.5163478444748,User_946
Food & Beverage,2022-10-01,848.9320735799442,User_952
Technology,2023-04-28,363.3308883030073,User_479
Technology,2022-03-16,117.20646291808765,User_372
Shoes,2022-12-30,426.6684772457741,User_265
Food & Beverage,2023-07-30,729.8334045679219,User_264
Books,2021-06-13,116.2281982669658,User_110
Cosmetics,2021-05-28,213.9880746107611,User_915
Shoes,2021-10-21,156.07632836041293,User_307
Toys,2021-07-14,798.9782780194727,User_200
Food & Beverage,2022-10-25,72.26369622796196,User_226
Shoes,2022-04-25,689.7206370932886,User_185
Clothing,2021-05-03,372.79235154565947,User_964
Clothing,2022-11-30,758.2333304564493,User_31
Technology,2023-08-23,964.7395845961972,User_614
Cosmetics,2022-10-23,123.39984659061747,User_771
Books,2022-12-11,321.2411906567839,User_99
Cosmetics,2022-01-31,812.0241734416684,User_339
Cosmetics,2023-07-01,273.4968021906647,User_811
Cosmetics,2023-10-02,222.96939107558052,User_797
Cosmetics,2021-11-13,827.124198090282,User_266
Toys,2022-11-12,987.2115403659105,User_652
Toys,2022-05-10,561.3117842464861,User_814
Technology,2022-07-10,285.26826085000584,User_798
Shoes,2022-09-02,404.58030198405345,User_350
Clothing,2021-04-19,178.4290241097729,User_978
Cosmetics,2022-01-07,764.2684061018449,User_728
Technology,2023-05-05,775.7392776445403,User_544
Shoes,2022-09-08,876.3697824586694,User_457
Clothing,2023-02-07,36.336537960598235,User_815
Food & Beverage,2021-07-25,566.3615282101155,User_88
Books,2023-04-27,222.11287999975255,User_63
Toys,2021-02-12,347.47418533743354,User_922
Food & Beverage,2023-05-15,787.1060591336424,User_387
Clothing,2023-02-24,200.1133158378812,User_791
Food & Beverage,2022-04-21,641.9583330752788,User_459
Books,2021-03-24,658.0205293113622,User_586
Technology,2021-07-09,954.5529757532777,User_818
Clothing,2023-03-11,777.4093192436477,User_932
Food & Beverage,2023-07-25,805.5987956821565,User_636
Toys,2021-09-08,536.2847415277145,User_269
Toys,2021-10-18,194.91299909074695,User_894
Shoes,2021-11-22,431.3077320611681,User_797
Food & Beverage,2023-04-17,553.9946777767021,User_934
Cosmetics,2022-05-23,681.6350591965752,User_973
Food & Beverage,2023-01-01,611.632020713608,User_633
Technology,2021-03-13,400.0380506280711,User_346
Clothing,2022-10-03,272.65997592588303,User_724
Clothing,2023-07-29,176.54853477164625,User_901
Technology,2022-08-31,696.9069324095436,User_660
Food & Beverage,2022-07-20,648.9446875693601,User_78
Technology,2021-02-23,690.4987411002286,User_365
Books,2022-06-12,378.8021782747669,User_14
Technology,2022-09-03,269.7837443450376,User_136
Toys,2021-07-12,762.1241153941161,User_304
Technology,2021-02-27,775.9109211047808,User_397
Clothing,2021-05-09,461.0602102271722,User_792
Toys,2022-12-07,615.7850439196509,User_79
Clothing,2023-05-02,379.7844675894238,User_755
Shoes,2021-01-08,704.9277281186087,User_705
Cosmetics,2021-01-29,837.3643806813925,User_982
Clothing,2023-08-05,691.350944562293,User_418
Toys,2021-05-11,517.4568005786651,User_242
Shoes,2021-07-07,464.0713798974466,User_51
Clothing,2022-12-10,645.8964544659868,User_744
Books,2021-07-31,683.0127826853169,User_771
Technology,2021-10-03,563.1421490892936,User_384
Cosmetics,2021-08-31,628.692852356321,User_375
Clothing,2023-09-14,105.6227956695869,User_730
Shoes,2022-11-16,952.2478609809035,User_206
Books,2021-06-20,792.8653330947137,User_826
Food & Beverage,2022-10-15,380.188591009716,User_489
Shoes,2021-07-07,567.1844848440937,User_381
Technology,2021-02-21,56.851284835057136,User_968
Shoes,2021-04-21,50.81553585906979,User_881
Books,2023-05-27,258.29035176084307,User_311
Shoes,2023-12-03,692.8046259409771,User_375
Books,2021-07-30,853.6262703220116,User_632
Clothing,2023-05-08,563.5940211800499,User_592
Books,2022-09-19,536.8114121865289,User_42
Books,2023-11-16,408.2864384535513,User_533
Cosmetics,2021-10-26,169.98197639844096,User_522
Books,2023-07-13,127.17056031332164,User_825
Books,2021-05-17,763.0729636087564,User_153
Food & Beverage,2023-11-10,928.2285157836099,User_312
Clothing,2022-03-16,463.7003842224104,User_294
Technology,2021-07-30,662.8512021284819,User_598
Cosmetics,2023-01-22,915.3130743721318,User_113
Food & Beverage,2022-03-11,99.21249660480309,User_701
Toys,2023-02-19,772.7766385878396,User_112
Clothing,2022-03-15,620.6487155318193,User_175
Clothing,2022-10-28,602.6508070415628,User_822
Toys,2023-12-02,299.6150241967541,User_302
Technology,2022-02-15,687.0544212299001,User_964
Books,2023-03-17,796.8497772725688,User_516
Food & Beverage,2022-09-02,121.72958329426018,User_734
Shoes,2022-03-03,538.186216671174,User_962
Cosmetics,2023-06-21,110.25252917753556,User_221
Shoes,2023-07-31,873.8482791046681,User_171
Toys,2023-01-12,512.5603554297838,User_318
Clothing,2021-11-24,809.8860323681498,User_996
Technology,2021-02-21,374.40478128955215,User_213
Clothing,2022-01-11,133.82744454816216,User_253
Cosmetics,2021-09-20,51.08431134185436,User_124
Clothing,2021-09-24,288.6945245646518,User_640
Clothing,2021-12-25,251.79136336043777,User_213
Cosmetics,2022-10-14,564.7484542797622,User_624
Food & Beverage,2021-02-15,31.52144968307028,User_85
Food & Beverage,2022-08-23,525.3648388561817,User_516
Cosmetics,2022-12-21,397.8540245918831,User_65
Technology,2022-08-24,581.3510472152977,User_318
Toys,2022-01-16,705.393352868861,User_346
Clothing,2021-04-28,637.7510256290407,User_632
Technology,2021-04-26,984.7979256796326,User_243
Clothing,2021-09-17,146.88269043810234,User_898
Toys,2021-11-01,435.4396388404807,User_137
Food & Beverage,2021-01-07,430.58242927687803,User_247
Technology,2022-01-01,422.88267166589145,User_441
Books,2022-06-07,667.1604081222416,User_45
Books,2022-03-05,494.9297799412552,User_658
Books,2023-03-02,522.2582342148335,User_880
Food & Beverage,2023-01-17,438.03243222529704,User_688
Food & Beverage,2022-01-02,991.7824664083769,User_554
Toys,2021-11-09,928.2857353308517,User_809
Clothing,2022-06-22,314.64694747072724,User_971
Toys,2023-07-10,120.47798551900051,User_89
Toys,2023-12-14,841.3670767982169,User_730
Food & Beverage,2023-05-15,997.1985489114672,User_954
Books,2023-02-21,299.68280509924904,User_228
Shoes,2021-11-30,364.20707658334857,User_810
Clothing,2023-03-09,942.2168496703509,User_291
Food & Beverage,2021-12-14,714.018222823059,User_422
Books,2021-09-30,302.6819484618398,User_67
Technology,2023-08-21,585.2360263710759,User_251
Shoes,2022-12-21,944.7872835706136,User_41
Shoes,2022-05-15,813.6949758763208,User_99
Food & Beverage,2022-11-16,744.414386591373,User_306
Cosmetics,2021-03-20,739.6263486097522,User_872
Clothing,2022-09-14,186.24012104934764,User_854
Shoes,2023-08-05,826.4344268356571,User_456
Food & Beverage,2021-12-24,283.35744611902356,User_591
Food & Beverage,2022-09-10,931.0629913225142,User_301
Books,2022-05-22,370.99359110364514,User_199
Technology,2022-07-30,859.083793071834,User_659
Cosmetics,2021-09-01,273.5711595726234,User_488
Clothing,2022-05-21,519.381667216418,User_106
Toys,2022-02-26,115.81644253416995,User_401
Technology,2021-08-05,663.5177139662123,User_705
Technology,2023-10-06,837.71848241517,User_477
Books,2021-11-26,721.2628084893919,User_122
Shoes,2022-10-12,528.0259278092708,User_77
Shoes,2022-01-26,54.6647198154449,User_312
Books,2022-01-16,934.1065970991499,User_112
Food & Beverage,2023-01-12,708.4346530928483,User_861
Shoes,2023-03-31,748.4055959816797,User_809
Cosmetics,2022-11-04,796.7337697556991,User_682
Clothing,2022-05-28,750.2659916683346,User_518
Technology,2023-08-07,446.7050024573503,User_197
Technology,2023-07-19,736.2856109950674,User_98
Cosmetics,2023-07-02,628.7765199322257,User_459
Shoes,2022-10-06,855.4761703320986,User_841
Technology,2022-03-03,804.4352171839968,User_230
Toys,2022-05-17,50.960638642587284,User_168
Clothing,2022-12-31,385.0982194292792,User_809
Clothing,2021-03-12,44.36899066205562,User_777
Technology,2022-04-23,111.05417551843694,User_8
Books,2022-04-02,605.3966147835753,User_172
Technology,2021-07-08,875.0836029506308,User_954
Books,2021-10-18,128.62651112217458,User_360
Technology,2023-07-09,456.5783945921632,User_195
Toys,2021-10-19,911.7701157583793,User_269
Food & Beverage,2023-01-26,816.1579738348719,User_19
Clothing,2022-01-12,524.4712175012706,User_354
Technology,2022-05-23,773.8557249355426,User_864
Toys,2022-06-12,527.4668363040917,User_49
Books,2022-07-13,166.51141391002028,User_464
Books,2023-11-21,133.4887520894623,User_356
Clothing,2021-09-17,196.48454974639907,User_850
Cosmetics,2022-02-25,357.4128740160227,User_974
Technology,2021-10-31,931.2239749972784,User_158
Shoes,2023-07-31,801.6816295170654,User_66
Books,2023-11-29,438.47354561405433,User_973
Food & Beverage,2022-06-26,498.14594268969824,User_859
Food & Beverage,2023-12-26,272.9533630897507,User_571
Books,2021-04-18,707.3094269074088,User_821
Cosmetics,2021-09-25,804.7380147474177,User_308
Cosmetics,2021-08-10,246.5156487109008,User_337
Toys,2022-11-24,51.40340754860071,User_671
Food & Beverage,2021-09-12,627.6500537313407,User_783
Toys,2021-09-10,566.8869979439635,User_121
Food & Beverage,2021-09-14,408.10984347858766,User_766
Technology,2022-01-18,647.4550023554781,User_404
Technology,2022-03-18,555.1071650052921,User_773
Shoes,2022-08-22,258.07576082825085,User_647
Technology,2022-01-25,403.7516858664951,User_786
Shoes,2022-08-05,433.8324340497693,User_568
Technology,2023-12-04,881.445514530808,User_843
Clothing,2022-08-21,961.2951125876699,User_96
Technology,2021-01-19,894.0713487725321,User_114
Toys,2022-08-30,721.9862438114599,User_987
Books,2021-02-02,589.1428062697636,User_986
Toys,2023-05-12,692.3690191112954,User_869
Books,2021-06-04,939.7181285253621,User_429
Cosmetics,2023-06-24,257.4987478715934,User_540
Toys,2022-02-09,539.7693025966709,User_818
Cosmetics,2023-04-24,692.7119388104038,User_2
Shoes,2023-01-17,682.4545313110319,User_212
Shoes,2021-09-28,259.75616998106807,User_580
Clothing,2023-02-09,590.8642121158543,User_640
Technology,2021-06-21,797.9540109959548,User_333
Toys,2021-10-01,480.3281902497414,User_24
Cosmetics,2021-09-16,795.3650959317476,User_765
Books,2022-02-26,366.28377177700924,User_368
Shoes,2021-12-30,939.3725258921213,User_742
Technology,2022-01-13,538.5891560941101,User_506
Shoes,2022-08-03,599.9884712846882,User_1000
Books,2023-06-10,41.047953116542516,User_176
Technology,2022-12-23,178.56644575730832,User_429
Technology,2023-05-31,636.6045416663343,User_887
Cosmetics,2022-08-28,425.67166806444857,User_733
Cosmetics,2021-01-22,513.082152553593,User_442
Toys,2022-01-18,72.34169464636344,User_548
Toys,2021-05-14,835.7938860262805,User_514
Food & Beverage,2023-11-15,786.660546273255,User_895
Food & Beverage,2022-05-18,193.50043596463104,User_361
Clothing,2021-05-24,637.9860636848056,User_274
Shoes,2021-08-12,820.132059537729,User_177
Toys,2021-08-08,644.445595051444,User_264
Cosmetics,2021-06-28,317.29411434288636,User_186
Books,2022-03-09,659.5500389733854,User_527
Cosmetics,2021-09-22,218.3571302063801,User_913
Shoes,2023-08-12,325.07244730662666,User_279
Food & Beverage,2022-03-05,247.66895657610686,User_706
Cosmetics,2022-02-20,561.3558513663045,User_198
Clothing,2022-12-28,117.14438029789312,User_349
Shoes,2021-07-16,933.9772765448553,User_923
Food & Beverage,2023-12-13,340.17723012623816,User_421
Books,2022-04-25,226.7804258347433,User_305
Food & Beverage,2023-06-09,501.58431546581295,User_64
Technology,2023-07-14,284.2278402701689,User_290
Clothing,2021-05-03,539.5550455188179,User_18
Shoes,2023-02-17,355.02405828426464,User_64
Books,2021-12-14,140.7461426613504,User_874
Clothing,2021-01-29,273.2362896069894,User_330
Food & Beverage,2023-09-02,444.05544651190996,User_870
Clothing,2021-02-04,39.99029421482937,User_763
Shoes,2022-09-15,772.9361017446143,User_940
Toys,2022-08-12,625.6063189445116,User_17
Clothing,2023-12-27,605.3460112055707,User_443
Technology,2023-06-23,550.5894325639383,User_141
Clothing,2022-06-04,594.4100406018179,User_308
Food & Beverage,2021-05-02,935.3054331801484,User_444
Food & Beverage,2021-12-06,18.483518702633283,User_496
Books,2021-06-24,57.32171256117177,User_426
Food & Beverage,2022-08-20,199.5784758314943,User_475
Cosmetics,2022-03-27,175.6283661932186,User_832
Shoes,2022-07-11,189.38251487449085,User_245
Shoes,2023-11-06,675.2244469901636,User_450
Toys,2021-01-09,464.8884680396637,User_802
Toys,2021-11-30,991.8610895513463,User_351
Shoes,2023-10-14,234.6170556549154,User_599
Technology,2021-11-23,317.7218000172197,User_711
Toys,2021-01-15,984.3983096336325,User_870
Books,2023-04-19,833.4405593942245,User_960
Food & Beverage,2021-08-14,475.10122847174745,User_161
Shoes,2021-04-23,559.0509166905298,User_140
Toys,2021-01-01,844.7461414463121,User_493
Shoes,2021-09-23,486.17044358586475,User_588
Cosmetics,2023-08-10,213.96348634626347,User_531
Clothing,2021-11-02,830.1600931688416,User_393
Food & Beverage,2021-01-12,542.394766362887,User_842
Shoes,2023-07-26,161.51217119218308,User_401
Clothing,2022-02-24,510.5299728725536,User_50
Toys,2023-06-08,419.07134679089023,User_744
Clothing,2021-06-20,878.0741065629404,User_295
Food & Beverage,2021-05-14,134.79487704709638,User_425
Shoes,2023-08-23,876.4577064035453,User_906
Cosmetics,2023-11-15,517.0889066421819,User_12
Technology,2022-10-20,410.32078568133613,User_335
Toys,2021-06-28,170.34751255891092,User_991
Shoes,2023-12-16,703.8097830122925,User_15
Food & Beverage,2021-04-21,927.5386420189401,User_28
Toys,2021-05-17,381.6235803603266,User_388
Books,2021-08-20,249.1691506641251,User_292
Clothing,2023-09-19,559.3182478291654,User_887
Technology,2022-04-13,798.2240889495315,User_833
Food & Beverage,2023-01-02,13.730017605027722,User_250
Books,2022-04-26,635.0636620314749,User_505
Shoes,2023-12-28,600.5508406916446,User_98
Cosmetics,2023-03-25,324.97066394611846,User_815
Toys,2023-09-21,456.90877356892065,User_337
Clothing,2021-11-19,254.4935919202027,User_39
Toys,2023-07-11,791.9868805723244,User_38
Technology,2023-06-23,638.1895840324466,User_300
Shoes,2022-08-29,537.3845058185954,User_179
Toys,2022-03-05,398.60093643364894,User_609
Clothing,2021-05-28,298.4705421605248,User_892
Shoes,2023-04-30,824.5091211829971,User_469
Toys,2022-01-02,456.8935937292333,User_282
Cosmetics,2023-04-30,506.432945643256,User_750
Food & Beverage,2023-12-26,525.6204432353342,User_164
Shoes,2023-03-24,453.8832660772607,User_453
Food & Beverage,2021-06-24,263.5275419760395,User_97
Shoes,2022-08-11,129.13703584062148,User_769
Cosmetics,2022-05-10,107.55189449606328,User_309
Food & Beverage,2023-08-31,759.8878981072818,User_262
Books,2021-02-04,231.29254407849623,User_293
Clothing,2023-09-26,65.11608680443582,User_770
Books,2022-06-22,799.5422326289272,User_249
Toys,2023-01-20,162.52103633204152,User_245
Cosmetics,2023-11-04,628.8946308160205,User_251
Books,2022-01-09,345.2568387333846,User_123
Shoes,2022-07-11,135.2154541243964,User_325
Toys,2021-08-21,420.33616946181627,User_986
Toys,2022-12-06,24.660772521298888,User_681
Books,2022-07-17,842.6345326874347,User_947
Books,2023-07-28,518.3629817284386,User_501
Cosmetics,2023-06-06,147.7684107988822,User_687
Clothing,2022-12-27,244.61051520509486,User_781
Books,2021-03-17,453.4954402171414,User_716
Technology,2022-03-15,196.98068898739317,User_837
Books,2022-11-30,275.913169886075,User_66
Food & Beverage,2023-07-04,539.0417085929106,User_827
Shoes,2023-06-10,834.2829229080016,User_836
Technology,2022-11-23,407.8212888330216,User_59
Technology,2021-09-10,719.8055208180128,User_731
Food & Beverage,2023-11-27,877.9173713260419,User_498
Food & Beverage,2022-02-14,224.13793089320035,User_373
Toys,2021-05-07,809.1200506981385,User_266
Clothing,2022-08-15,759.8281763477171,User_653
Shoes,2021-10-21,363.36792496865365,User_236
Cosmetics,2023-10-17,989.6247599058585,User_898
Technology,2021-11-06,269.94664772159746,User_218
Cosmetics,2022-10-24,262.2552333713786,User_527
Books,2022-06-12,774.5365730066658,User_814
Books,2022-06-24,440.3107448705734,User_441
Cosmetics,2022-02-23,337.4870448332328,User_650
Books,2022-03-20,186.87617728571192,User_406
Clothing,2022-11-16,767.6791066251986,User_744
Food & Beverage,2023-04-20,788.4585880747163,User_601
Books,2021-08-24,570.898363197839,User_975
Toys,2021-08-02,957.7404770594592,User_589
Books,2021-03-26,324.9816377184277,User_648
Shoes,2023-03-05,227.42285502454382,User_917
Clothing,2021-03-26,680.6921012451173,User_469
Shoes,2021-03-06,760.8245543917077,User_918
Shoes,2022-10-25,232.65691084630416,User_110
Toys,2022-09-19,85.84465661850211,User_353
Clothing,2021-03-05,812.4113217205082,User_813
Clothing,2023-07-28,976.7369539095523,User_91
Clothing,2023-07-08,648.2255632115615,User_936
Clothing,2022-05-06,285.0882311424552,User_882
Clothing,2021-11-09,996.7058824672641,User_918
Toys,2022-09-07,894.3339699044067,User_414
Books,2023-07-08,518.246839817491,User_702
Shoes,2023-03-24,827.0680719934154,User_73
Clothing,2023-07-29,817.6623180303371,User_685
Technology,2022-11-11,935.4509799767645,User_547
Books,2022-03-11,842.5146053357255,User_722
Books,2022-11-13,647.2424435975928,User_298
Shoes,2023-12-10,613.2106817669423,User_645
Toys,2021-12-06,472.68371544829563,User_283
Cosmetics,2021-12-13,630.2207835710498,User_505
Cosmetics,2022-10-08,797.2644206650789,User_198
Books,2022-10-11,969.3472500395278,User_958
Food & Beverage,2021-09-02,472.6144846002989,User_32
Food & Beverage,2021-04-19,577.9166709588695,User_648
Shoes,2022-06-17,450.35744010819394,User_760
Cosmetics,2021-10-23,671.80373477357,User_871
Books,2021-04-22,633.6212990206469,User_341
Toys,2021-12-09,27.655452291687066,User_658
Cosmetics,2021-04-11,545.7499435096519,User_334
Books,2022-09-21,97.60202674202388,User_143
Books,2021-01-28,36.11978182548296,User_746
Clothing,2023-07-26,793.2851904638512,User_410
Toys,2021-02-27,266.0633635377075,User_949
Clothing,2021-10-24,347.24852651442626,User_44
Shoes,2021-05-14,73.44374172802554,User_32
Clothing,2021-09-06,187.70525788940714,User_743
Technology,2023-10-18,767.9487700752144,User_28
Clothing,2022-07-04,498.5955219302947,User_423
Technology,2023-06-21,881.861777924647,User_491
Cosmetics,2023-04-14,403.26971015216685,User_160
Food & Beverage,2023-02-10,276.0137283967255,User_845
Books,2021-05-26,354.12381631406447,User_207
Technology,2023-06-12,715.6440755817354,User_18
Toys,2021-12-10,559.4556156111412,User_103
Clothing,2023-11-25,905.1492954769036,User_582
Technology,2022-12-03,606.1470816949944,User_631
Toys,2021-01-01,498.0880263966881,User_651
Food & Beverage,2021-06-02,787.8951966478655,User_672
Food & Beverage,2022-03-05,948.0585122261108,User_232
Clothing,2022-05-23,362.28745213252085,User_660
Shoes,2022-05-06,257.3774480638229,User_865
Clothing,2021-12-11,620.0552223311978,User_424
Cosmetics,2021-08-09,503.8840929423422,User_904
Technology,2022-12-24,989.2937191161355,User_755
Books,2023-11-15,467.738166306256,User_547
Shoes,2022-06-12,83.5882358467424,User_837
Clothing,2023-04-21,977.5953701698595,User_894
Toys,2023-12-02,845.1510761376047,User_867
Shoes,2022-04-26,186.4676425183837,User_239
Technology,2023-07-19,905.5592005817406,User_334
Shoes,2023-05-22,347.26015261352717,User_149
Technology,2021-12-11,383.34086468910004,User_623
Clothing,2021-02-14,907.3275675385377,User_408
Technology,2021-01-21,534.8144093849621,User_17
Shoes,2023-12-30,146.38530010453445,User_914
