User_ID,Category,Purchase_Date,Price
User_415,Food & Beverage,2023-09-03,156.79
User_690,Books,2023-10-24,470.82
User_986,Books,2023-07-27,346.6
User_336,Books,2024-06-30,363.35
User_207,Shoes,2024-02-23,68.8
User_125,Food & Beverage,2023-09-02,219.42
User_765,Food & Beverage,2023-04-14,361.94
User_66,Food & Beverage,2024-06-28,392.48
User_421,Technology,2023-09-17,379.19
User_198,Shoes,2024-01-02,157.43
User_913,Shoes,2024-09-25,33.75
User_429,Food & Beverage,2024-07-16,64.85
User_567,Toys,2023-09-10,36.53
User_822,Clothing,2023-05-18,450.0
User_399,Technology,2023-08-25,387.72
User_984,Books,2023-09-20,184.96
User_801,Shoes,2024-06-14,232.75
User_718,Toys,2024-02-20,252.85
User_931,Cosmetics,2023-11-04,264.24
User_486,Food & Beverage,2023-07-28,251.99
User_832,Cosmetics,2024-09-27,74.19
User_611,Clothing,2024-06-19,352.81
User_941,Food & Beverage,2024-03-17,247.35
User_33,Shoes,2023-04-24,56.77
User_432,Technology,2024-04-28,89.52
User_909,Technology,2023-07-11,343.43
User_983,Books,2023-08-31,108.67
User_971,Clothing,2024-04-27,255.51
User_815,Books,2024-02-18,140.96
User_300,Cosmetics,2023-11-11,39.17
User_731,Shoes,2024-01-29,322.63
User_568,Shoes,2023-11-22,336.3
User_113,Toys,2023-05-26,325.67
User_276,Food & Beverage,2023-03-21,175.52
User_915,Books,2024-09-27,212.89
User_885,Clothing,2024-01-28,183.05
User_569,Cosmetics,2024-03-26,218.39
User_615,Food & Beverage,2024-08-24,32.48
User_879,Books,2023-11-22,213.61
User_200,Food & Beverage,2023-04-30,388.03
User_848,Toys,2023-09-20,468.41
User_707,Clothing,2023-10-22,338.49
User_16,Cosmetics,2024-02-05,284.45
User_776,Food & Beverage,2023-11-24,86.3
User_615,Technology,2024-01-13,455.31
User_296,Books,2024-09-06,486.16
User_615,Technology,2023-03-20,420.06
User_241,Toys,2024-04-21,332.58
User_492,Technology,2023-11-13,119.73
User_356,Clothing,2024-04-01,180.5
User_900,Toys,2023-03-14,418.16
User_740,Technology,2024-02-28,459.23
User_930,Books,2024-07-08,457.21
User_354,Cosmetics,2024-01-29,201.33
User_914,Technology,2024-02-21,129.52
User_831,Food & Beverage,2023-05-19,189.05
User_263,Books,2024-06-19,125.02
User_945,Toys,2023-05-13,94.83
User_198,Technology,2023-11-25,337.2
User_221,Food & Beverage,2023-08-15,112.73
User_504,Cosmetics,2024-03-22,414.09
User_864,Technology,2023-11-01,50.8
User_614,Technology,2023-08-24,319.57
User_794,Cosmetics,2023-10-01,181.17
User_895,Shoes,2023-07-10,307.06
User_6,Shoes,2023-05-10,38.94
User_696,Cosmetics,2023-10-16,105.25
User_262,Food & Beverage,2024-05-10,356.8
User_106,Toys,2023-01-20,18.66
User_669,Food & Beverage,2024-09-21,32.9
User_287,Clothing,2024-05-03,224.79
User_202,Technology,2023-07-06,309.67
User_49,Technology,2023-07-25,54.33
User_532,Cosmetics,2024-07-15,323.82
User_600,Cosmetics,2024-02-28,25.77
User_637,Technology,2023-11-03,315.28
User_943,Toys,2024-06-26,91.63
User_980,Clothing,2023-11-25,329.78
User_130,Technology,2024-06-08,400.89
User_381,Books,2023-10-19,212.84
User_374,Food & Beverage,2023-11-18,177.94
User_552,Cosmetics,2024-06-16,150.23
User_478,Cosmetics,2023-12-24,113.24
User_346,Food & Beverage,2023-06-24,280.52
User_363,Toys,2024-03-03,325.83
User_946,Technology,2023-02-01,242.5
User_289,Toys,2023-06-09,169.94
User_199,Cosmetics,2023-08-24,80.93
User_302,Cosmetics,2024-02-01,305.84
User_86,Shoes,2024-07-03,452.32
User_377,Technology,2024-04-12,116.21
User_827,Books,2024-04-30,371.04
User_536,Books,2023-12-02,90.45
User_168,Cosmetics,2024-09-04,104.04
User_577,Food & Beverage,2024-03-01,396.79
User_906,Cosmetics,2024-06-05,275.62
User_320,Shoes,2023-04-13,488.07
User_278,Shoes,2023-03-27,81.81
User_569,Clothing,2023-10-02,373.26
User_158,Technology,2023-09-14,279.08
User_420,Clothing,2024-06-29,258.78
User_30,Food & Beverage,2023-07-23,480.6
User_304,Technology,2024-07-27,424.15
User_939,Cosmetics,2023-11-26,45.21
User_662,Technology,2023-04-18,146.84
User_584,Technology,2023-09-10,123.25
User_807,Shoes,2023-09-15,83.66
User_707,Toys,2023-02-21,191.39
User_779,Technology,2024-08-04,282.46
User_464,Cosmetics,2023-04-22,165.8
User_319,Cosmetics,2023-05-23,383.15
User_537,Food & Beverage,2024-07-02,213.87
User_624,Food & Beverage,2023-05-10,19.19
User_865,Shoes,2023-03-25,334.37
User_329,Toys,2023-09-27,403.59
User_303,Food & Beverage,2024-01-28,445.46
User_811,Toys,2024-02-21,352.43
User_917,Toys,2023-06-08,330.93
User_620,Clothing,2023-03-30,433.77
User_232,Books,2024-09-02,81.85
User_320,Clothing,2023-01-31,237.31
User_878,Clothing,2024-03-12,233.45
User_70,Cosmetics,2023-09-13,428.4
User_64,Books,2024-01-05,305.78
User_166,Cosmetics,2024-01-17,269.86
User_762,Cosmetics,2024-01-29,434.06
User_182,Food & Beverage,2023-08-02,338.28
User_112,Technology,2023-02-08,302.9
User_620,Cosmetics,2023-08-06,476.73
User_641,Toys,2024-09-10,327.7
User_880,Books,2023-11-21,411.21
User_824,Technology,2024-01-03,305.78
User_980,Toys,2023-11-20,346.57
User_305,Toys,2023-12-26,115.53
User_188,Food & Beverage,2024-02-11,492.21
User_373,Food & Beverage,2023-02-20,295.27
User_629,Technology,2024-04-07,203.25
User_953,Shoes,2023-12-03,53.42
User_257,Toys,2023-03-22,290.54
User_552,Cosmetics,2024-03-07,107.88
User_979,Cosmetics,2023-05-07,453.85
User_567,Clothing,2024-02-13,203.48
User_823,Toys,2023-03-24,437.14
User_886,Cosmetics,2023-08-22,378.53
User_931,Books,2024-04-12,192.34
User_799,Clothing,2023-04-09,56.36
User_314,Toys,2023-02-10,127.36
User_170,Cosmetics,2024-04-19,261.72
User_796,Technology,2023-08-29,197.42
User_232,Clothing,2023-09-28,119.57
User_602,Clothing,2024-06-30,35.91
User_467,Technology,2023-09-14,271.29
User_499,Books,2023-05-07,156.69
User_705,Shoes,2024-06-12,220.83
User_366,Food & Beverage,2024-01-24,281.85
User_53,Toys,2024-04-01,444.39
User_845,Clothing,2024-07-27,217.52
User_165,Food & Beverage,2023-04-19,96.84
User_358,Clothing,2023-10-26,103.19
User_790,Shoes,2023-09-06,38.26
User_428,Food & Beverage,2023-04-07,230.43
User_577,Toys,2023-03-21,298.87
User_53,Food & Beverage,2024-09-09,315.14
User_990,Clothing,2024-06-13,361.71
User_451,Clothing,2024-09-10,459.41
User_951,Shoes,2024-07-24,63.25
User_765,Cosmetics,2023-08-03,81.2
User_333,Clothing,2024-09-24,472.66
User_617,Cosmetics,2023-01-02,455.41
User_638,Technology,2023-10-02,400.07
User_635,Books,2023-09-14,301.94
User_773,Cosmetics,2024-05-25,180.68
User_13,Books,2024-01-23,284.82
User_170,Shoes,2024-08-02,68.06
User_33,Food & Beverage,2023-08-17,446.63
User_240,Technology,2024-09-21,300.91
User_865,Toys,2024-03-24,403.25
User_430,Clothing,2023-08-12,477.52
User_17,Cosmetics,2023-03-26,484.27
User_500,Toys,2024-07-13,91.55
User_712,Toys,2023-01-22,27.22
User_817,Clothing,2024-04-04,54.15
User_428,Toys,2024-01-22,252.66
User_399,Toys,2024-05-25,423.58
User_124,Shoes,2023-02-16,90.81
User_13,Technology,2023-06-09,235.13
User_87,Food & Beverage,2023-03-02,361.01
User_208,Books,2024-07-16,476.16
User_56,Cosmetics,2023-08-07,92.1
User_811,Technology,2023-03-28,294.1
User_509,Food & Beverage,2023-04-01,298.08
User_771,Books,2024-08-28,225.02
User_739,Food & Beverage,2023-07-22,250.52
User_618,Clothing,2024-09-17,245.87
User_2,Books,2024-06-06,308.09
User_313,Food & Beverage,2023-06-07,199.86
User_832,Clothing,2023-06-09,223.28
User_814,Technology,2024-01-05,184.65
User_916,Food & Beverage,2023-03-06,206.15
User_714,Toys,2023-11-25,494.91
User_196,Toys,2024-07-10,295.2
User_991,Food & Beverage,2023-09-19,476.31
User_213,Toys,2024-07-09,304.19
User_328,Technology,2024-09-02,274.25
User_63,Toys,2023-02-14,116.21
User_570,Technology,2023-10-22,225.91
User_399,Books,2024-08-18,428.68
User_990,Books,2024-09-17,292.84
User_844,Cosmetics,2023-04-11,26.64
User_978,Clothing,2023-03-15,85.32
User_187,Toys,2023-08-06,294.47
User_601,Clothing,2024-01-29,333.27
User_179,Food & Beverage,2023-05-22,306.63
User_637,Cosmetics,2023-05-28,278.83
User_290,Toys,2024-03-01,467.85
User_272,Technology,2023-08-12,342.53
User_710,Food & Beverage,2023-09-12,496.25
User_554,Books,2024-04-12,125.28
User_731,Toys,2023-06-06,36.51
User_638,Shoes,2023-08-04,22.89
User_631,Books,2023-06-20,451.26
User_430,Clothing,2023-04-01,490.39
User_969,Toys,2023-07-16,435.66
User_816,Technology,2023-09-20,320.39
User_544,Toys,2023-12-25,300.91
User_749,Toys,2024-04-11,228.0
User_907,Cosmetics,2023-11-14,277.3
User_765,Toys,2024-03-17,469.07
User_501,Clothing,2023-08-26,293.05
User_591,Shoes,2024-07-10,30.2
User_254,Clothing,2024-08-16,485.39
User_63,Technology,2024-07-25,232.34
User_626,Technology,2024-02-03,173.85
User_493,Cosmetics,2024-09-15,329.48
User_756,Technology,2023-07-05,46.24
User_293,Technology,2024-08-30,174.26
User_457,Toys,2023-08-20,226.83
User_749,Clothing,2023-06-13,338.11
User_20,Books,2023-09-30,330.5
User_943,Technology,2023-04-27,371.87
User_716,Technology,2024-09-15,193.09
User_260,Food & Beverage,2023-07-22,296.85
User_193,Toys,2024-09-04,201.55
User_28,Food & Beverage,2024-09-15,252.35
User_751,Clothing,2024-05-21,316.58
User_661,Shoes,2023-04-30,28.1
User_837,Toys,2023-10-03,218.2
User_132,Food & Beverage,2023-04-14,184.65
User_752,Clothing,2024-06-23,158.41
User_135,Shoes,2023-02-19,100.38
User_679,Books,2024-06-23,270.89
User_759,Cosmetics,2023-01-31,310.64
User_535,Toys,2023-02-11,53.15
User_28,Books,2024-06-07,98.5
User_112,Clothing,2023-10-21,435.64
User_963,Shoes,2023-01-18,47.19
User_725,Books,2023-02-20,238.17
User_553,Cosmetics,2023-01-02,361.23
User_240,Shoes,2023-03-21,383.26
User_6,Books,2023-10-23,25.76
User_366,Cosmetics,2023-06-05,281.29
User_848,Toys,2024-04-06,431.22
User_298,Shoes,2023-09-13,59.08
User_525,Technology,2023-08-14,292.57
User_850,Clothing,2024-03-16,489.68
User_266,Technology,2024-08-15,18.38
User_737,Cosmetics,2023-03-06,348.02
User_487,Food & Beverage,2023-05-16,329.42
User_157,Shoes,2024-08-25,127.31
User_222,Clothing,2023-03-22,234.71
User_904,Cosmetics,2023-01-09,152.47
User_80,Books,2023-04-23,148.35
User_594,Shoes,2023-07-21,60.09
User_876,Clothing,2024-05-09,157.25
User_288,Toys,2024-08-05,213.92
User_873,Technology,2024-09-01,13.46
User_855,Cosmetics,2024-01-16,114.57
User_607,Technology,2023-04-28,287.85
User_410,Clothing,2023-03-22,461.81
User_672,Technology,2024-07-02,219.06
User_992,Shoes,2023-08-08,380.16
User_200,Books,2023-09-01,157.98
User_16,Technology,2023-02-16,119.43
User_629,Clothing,2024-07-20,440.25
User_724,Toys,2024-06-22,87.61
User_562,Toys,2023-03-21,427.55
User_541,Technology,2024-07-28,325.74
User_110,Food & Beverage,2023-01-18,470.86
User_284,Shoes,2023-05-15,310.33
User_323,Clothing,2024-01-04,276.26
User_591,Clothing,2024-09-20,391.4
User_253,Clothing,2023-04-04,343.85
User_178,Clothing,2023-11-07,321.52
User_386,Food & Beverage,2023-09-16,197.11
User_934,Technology,2024-01-22,403.42
User_820,Cosmetics,2023-07-30,207.94
User_655,Cosmetics,2024-01-26,216.54
User_867,Technology,2023-01-19,90.76
User_773,Toys,2023-08-11,378.74
User_804,Food & Beverage,2023-11-20,409.32
User_143,Books,2023-07-05,234.65
User_179,Clothing,2023-02-13,456.01
User_156,Cosmetics,2023-07-16,299.86
User_155,Food & Beverage,2023-07-31,193.56
User_867,Toys,2023-12-12,99.14
User_918,Technology,2024-03-27,54.97
User_377,Cosmetics,2024-04-07,319.71
User_613,Clothing,2023-08-15,465.49
User_389,Cosmetics,2024-08-04,87.88
User_832,Food & Beverage,2023-02-11,46.34
User_904,Technology,2023-07-04,293.13
User_887,Books,2023-03-06,302.09
User_910,Technology,2023-01-15,402.04
User_688,Technology,2023-06-10,72.83
User_815,Toys,2024-07-11,178.88
User_715,Food & Beverage,2023-02-19,481.81
User_977,Technology,2023-04-29,142.09
User_598,Shoes,2023-06-01,17.84
User_85,Shoes,2023-05-13,207.29
User_330,Books,2023-11-21,18.78
User_490,Clothing,2024-03-26,485.62
User_261,Books,2023-09-14,292.07
User_381,Toys,2023-01-04,169.28
User_273,Technology,2023-10-14,360.48
User_730,Clothing,2023-09-10,177.83
User_844,Technology,2024-09-16,240.29
User_875,Shoes,2023-12-08,330.33
User_309,Food & Beverage,2024-02-15,61.91
User_472,Books,2023-09-10,52.37
User_358,Cosmetics,2024-07-18,458.31
User_46,Technology,2024-06-14,376.17
User_886,Clothing,2023-09-13,220.64
User_413,Technology,2023-04-05,205.32
User_805,Books,2024-06-03,77.44
User_173,Shoes,2023-09-19,259.16
User_990,Books,2024-06-09,144.02
User_409,Toys,2024-08-11,365.94
User_462,Clothing,2024-03-25,374.56
User_152,Cosmetics,2024-09-23,267.01
User_456,Technology,2023-06-29,384.42
User_701,Technology,2023-12-29,469.79
User_353,Books,2024-02-25,410.82
User_36,Toys,2023-08-31,46.09
User_587,Technology,2023-01-03,466.58
User_833,Shoes,2024-09-15,440.27
User_379,Technology,2023-10-04,363.0
User_512,Technology,2023-01-26,277.99
User_51,Books,2024-09-29,460.18
User_916,Clothing,2024-05-24,439.92
User_800,Toys,2023-08-18,118.83
User_316,Cosmetics,2023-07-12,209.87
User_358,Clothing,2023-02-08,426.69
User_666,Cosmetics,2023-08-06,188.43
User_394,Books,2023-09-18,419.73
User_683,Food & Beverage,2023-08-30,389.81
User_978,Technology,2023-03-29,87.2
User_9,Toys,2023-06-17,79.1
User_217,Shoes,2023-06-15,275.89
User_528,Toys,2023-02-27,180.58
User_221,Clothing,2023-03-30,184.15
User_895,Toys,2023-08-25,477.39
User_304,Shoes,2023-02-01,134.4
User_542,Cosmetics,2023-01-28,144.74
User_19,Toys,2023-04-25,422.48
User_283,Technology,2024-01-31,457.22
User_731,Technology,2023-01-31,415.38
User_48,Toys,2023-08-25,288.53
User_169,Shoes,2023-03-03,366.02
User_571,Technology,2023-03-04,128.77
User_854,Books,2024-07-12,26.59
User_282,Food & Beverage,2023-05-30,173.76
User_450,Food & Beverage,2024-05-29,40.88
User_752,Shoes,2024-07-14,289.29
User_705,Shoes,2024-05-18,215.14
User_32,Clothing,2024-07-28,310.09
User_795,Shoes,2023-07-06,352.97
User_541,Food & Beverage,2024-02-19,474.21
User_662,Cosmetics,2023-01-23,38.5
User_94,Clothing,2024-01-27,191.75
User_523,Food & Beverage,2023-10-23,292.11
User_615,Food & Beverage,2023-08-26,198.54
User_264,Food & Beverage,2023-08-19,366.3
User_820,Cosmetics,2023-08-04,149.86
User_992,Food & Beverage,2024-03-27,24.21
User_760,Technology,2023-03-14,258.04
User_657,Food & Beverage,2023-06-22,171.85
User_714,Cosmetics,2023-06-07,18.6
User_228,Books,2024-08-17,336.63
User_693,Technology,2023-03-03,144.25
User_601,Toys,2024-01-18,374.58
User_717,Clothing,2024-02-02,138.59
User_986,Technology,2023-03-09,20.63
User_256,Toys,2024-07-24,49.2
User_2,Cosmetics,2024-05-29,312.44
User_351,Technology,2024-05-07,491.86
User_410,Technology,2023-07-19,273.58
User_486,Shoes,2023-08-19,159.69
User_534,Technology,2024-07-25,51.53
User_501,Technology,2023-01-28,87.08
User_81,Shoes,2023-08-15,438.13
User_512,Food & Beverage,2024-05-10,267.51
User_432,Books,2023-05-20,419.33
User_957,Technology,2023-04-17,303.1
User_508,Food & Beverage,2023-04-10,418.41
User_636,Clothing,2024-08-16,286.79
User_361,Toys,2023-07-31,218.04
User_485,Food & Beverage,2023-09-14,324.49
User_444,Books,2023-05-19,488.48
User_852,Cosmetics,2023-02-26,240.61
User_96,Food & Beverage,2023-07-13,86.66
User_203,Food & Beverage,2023-01-20,15.44
User_965,Toys,2023-08-26,435.09
User_964,Cosmetics,2023-10-08,311.15
User_264,Cosmetics,2023-11-04,220.94
User_630,Books,2024-04-02,366.55
User_901,Toys,2024-04-13,351.77
User_218,Cosmetics,2023-12-12,340.1
User_397,Food & Beverage,2023-09-13,94.83
User_784,Books,2024-03-24,153.06
User_118,Books,2023-01-25,482.8
User_972,Clothing,2023-03-28,106.54
User_742,Shoes,2023-09-25,340.21
User_472,Clothing,2023-05-20,369.81
User_947,Books,2023-02-20,306.94
User_732,Shoes,2024-06-04,334.87
User_525,Books,2023-03-21,158.28
User_15,Clothing,2023-10-23,421.87
User_8,Books,2023-08-16,120.14
User_862,Food & Beverage,2024-07-06,391.68
User_222,Toys,2023-08-27,243.73
User_389,Food & Beverage,2023-08-23,34.16
User_824,Food & Beverage,2023-11-17,436.58
User_854,Clothing,2023-08-05,303.06
User_65,Books,2024-02-17,375.09
User_98,Technology,2024-02-02,129.51
User_757,Clothing,2023-12-24,54.93
User_846,Cosmetics,2023-05-10,425.7
User_47,Books,2023-03-10,135.87
User_204,Food & Beverage,2023-04-20,266.04
User_216,Clothing,2024-02-02,122.53
User_324,Technology,2023-10-23,246.34
User_575,Toys,2024-05-21,238.58
User_103,Shoes,2024-03-25,65.01
User_376,Books,2024-04-26,146.0
User_257,Food & Beverage,2024-07-11,65.83
User_411,Books,2024-07-02,406.12
User_345,Toys,2023-08-07,11.84
User_507,Toys,2023-04-11,294.69
User_580,Books,2024-09-26,354.58
User_841,Food & Beverage,2023-01-11,55.52
User_696,Cosmetics,2024-02-01,306.9
User_451,Clothing,2023-03-08,331.23
User_210,Technology,2023-02-10,313.16
User_552,Shoes,2024-08-24,79.31
User_616,Technology,2024-09-08,109.21
User_909,Technology,2023-06-12,75.36
User_491,Cosmetics,2024-08-21,218.31
User_537,Food & Beverage,2024-08-25,364.37
User_887,Clothing,2024-04-17,342.05
User_817,Food & Beverage,2023-05-21,316.36
User_712,Cosmetics,2024-05-05,162.87
User_202,Cosmetics,2024-01-01,21.22
User_619,Clothing,2023-06-03,15.17
User_180,Books,2023-08-27,280.51
User_33,Technology,2023-04-03,457.84
User_6,Cosmetics,2023-03-22,214.4
User_754,Cosmetics,2024-07-19,354.05
User_554,Cosmetics,2023-08-30,103.8
User_169,Food & Beverage,2024-08-06,26.21
User_76,Cosmetics,2023-06-29,98.62
User_826,Shoes,2024-05-05,364.0
User_629,Cosmetics,2023-06-14,317.35
User_281,Food & Beverage,2023-09-25,121.04
User_325,Clothing,2023-01-27,212.71
User_348,Books,2023-03-05,371.57
User_794,Food & Beverage,2023-06-02,378.07
User_382,Food & Beverage,2024-05-03,384.3
User_991,Clothing,2024-03-15,343.85
User_722,Clothing,2024-05-22,348.02
User_832,Clothing,2023-06-07,211.73
User_88,Cosmetics,2023-10-04,225.39
User_741,Food & Beverage,2024-09-28,208.93
User_951,Technology,2024-03-08,132.47
User_355,Toys,2024-01-15,270.77
User_754,Food & Beverage,2023-05-12,183.17
User_409,Shoes,2024-01-17,349.64
User_142,Shoes,2024-03-04,26.94
User_672,Food & Beverage,2023-11-25,342.65
User_510,Food & Beverage,2024-04-09,389.17
User_8,Shoes,2024-07-03,388.48
User_289,Toys,2023-03-02,419.74
User_248,Cosmetics,2024-02-07,95.61
User_335,Shoes,2023-03-12,77.75
User_76,Cosmetics,2024-01-17,372.72
User_2,Technology,2023-06-06,218.73
User_781,Cosmetics,2023-09-03,157.14
User_829,Cosmetics,2023-03-10,83.02
User_11,Shoes,2024-01-15,286.52
User_612,Cosmetics,2024-07-12,257.92
User_192,Clothing,2023-06-26,439.32
User_631,Clothing,2024-07-12,497.32
User_614,Technology,2023-05-07,12.64
User_115,Toys,2023-04-23,486.25
User_482,Technology,2024-07-15,448.17
User_511,Toys,2024-02-24,441.79
User_636,Books,2024-02-12,449.48
User_630,Toys,2023-08-17,340.32
User_429,Toys,2023-09-03,431.75
User_788,Food & Beverage,2024-02-14,327.98
User_123,Toys,2024-09-22,301.3
User_138,Shoes,2023-04-02,433.5
User_478,Shoes,2023-04-09,125.35
User_918,Clothing,2024-06-07,83.08
User_256,Shoes,2024-01-11,448.43
User_766,Shoes,2024-05-28,379.76
User_830,Food & Beverage,2023-03-10,15.13
User_627,Technology,2024-01-16,171.94
User_9,Food & Beverage,2023-01-12,341.1
User_690,Cosmetics,2023-07-23,463.33
User_203,Food & Beverage,2023-08-26,129.34
User_552,Technology,2023-10-08,108.38
User_279,Clothing,2024-01-24,179.85
User_154,Shoes,2023-05-07,55.5
User_686,Toys,2024-04-29,352.0
User_329,Food & Beverage,2024-02-29,156.57
User_12,Clothing,2023-08-10,323.72
User_334,Food & Beverage,2023-09-10,183.66
User_876,Shoes,2023-04-14,367.8
User_348,Clothing,2023-11-13,341.11
User_670,Clothing,2024-05-05,291.54
User_748,Shoes,2023-06-03,466.5
User_462,Books,2023-08-17,337.27
User_629,Shoes,2024-05-11,294.96
User_983,Shoes,2023-01-28,13.16
User_66,Cosmetics,2024-08-19,49.99
User_291,Toys,2024-07-13,438.96
User_855,Books,2024-02-16,496.43
User_355,Food & Beverage,2023-08-14,384.0
User_370,Cosmetics,2023-11-28,64.88
User_183,Shoes,2024-04-16,210.76
User_511,Toys,2023-10-13,129.2
User_163,Food & Beverage,2024-09-12,111.47
User_549,Technology,2024-06-28,131.51
User_462,Shoes,2023-01-04,440.16
User_327,Clothing,2024-06-12,414.5
User_207,Cosmetics,2024-03-07,271.49
User_525,Toys,2023-06-22,326.46
User_464,Cosmetics,2024-09-11,92.84
User_717,Shoes,2023-07-30,110.27
User_451,Food & Beverage,2024-05-15,387.33
User_308,Shoes,2024-02-07,184.01
User_862,Shoes,2023-08-26,426.49
User_19,Shoes,2023-02-23,378.08
User_452,Shoes,2024-06-11,471.63
User_136,Food & Beverage,2023-08-26,239.99
User_507,Technology,2023-06-22,494.64
User_654,Shoes,2023-02-18,466.37
User_957,Shoes,2024-07-10,264.47
User_726,Toys,2023-07-31,212.93
User_289,Toys,2024-07-15,78.46
User_20,Books,2024-07-28,481.66
User_314,Technology,2023-08-03,157.56
User_260,Technology,2023-10-27,216.85
User_74,Books,2024-04-25,430.97
User_218,Toys,2024-03-03,185.13
User_51,Books,2024-03-23,67.44
User_335,Toys,2023-08-29,89.46
User_713,Clothing,2023-11-18,297.61
User_909,Cosmetics,2023-05-29,16.19
User_216,Cosmetics,2024-01-21,430.78
User_510,Clothing,2023-12-24,206.56
User_676,Clothing,2024-05-14,33.32
User_277,Books,2023-11-16,171.53
User_46,Books,2024-02-11,52.17
User_483,Technology,2023-08-31,381.57
User_955,Food & Beverage,2024-07-05,92.11
User_493,Technology,2024-08-18,496.43
User_711,Clothing,2023-03-29,437.92
User_659,Books,2023-05-27,383.95
User_28,Cosmetics,2023-03-28,70.99
User_986,Toys,2023-12-31,484.64
User_977,Books,2024-03-28,200.63
User_143,Technology,2024-03-19,388.95
User_215,Technology,2023-03-22,81.57
User_669,Cosmetics,2023-11-11,17.14
User_517,Books,2023-01-15,258.28
User_45,Books,2023-12-27,418.65
User_269,Toys,2024-02-29,417.25
User_922,Toys,2023-05-13,310.88
User_746,Cosmetics,2024-01-27,53.34
User_565,Clothing,2023-02-06,395.7
User_523,Clothing,2024-01-31,247.17
User_951,Shoes,2024-06-11,271.02
User_947,Technology,2024-04-04,53.19
User_894,Toys,2023-09-13,439.81
User_482,Technology,2023-07-06,55.56
User_878,Food & Beverage,2023-09-24,424.55
User_264,Cosmetics,2023-06-30,442.45
User_995,Books,2024-03-30,321.12
User_636,Food & Beverage,2023-09-16,192.17
User_298,Books,2023-09-22,388.0
User_307,Cosmetics,2023-04-21,460.15
User_601,Food & Beverage,2024-04-07,438.03
User_460,Shoes,2023-06-05,493.32
User_334,Shoes,2023-03-19,308.66
User_25,Shoes,2024-09-12,310.73
User_429,Technology,2023-10-28,217.2
User_739,Technology,2024-07-07,155.92
User_621,Food & Beverage,2024-03-13,410.57
User_302,Shoes,2023-09-20,52.11
User_678,Shoes,2024-03-20,116.39
User_964,Clothing,2023-12-10,324.19
User_794,Technology,2024-02-11,233.68
User_206,Books,2023-03-28,132.43
User_397,Clothing,2024-07-30,227.22
User_411,Technology,2023-06-27,43.52
User_70,Cosmetics,2023-11-24,123.46
User_84,Technology,2023-11-24,32.27
User_762,Clothing,2023-01-04,37.35
User_66,Clothing,2024-02-23,161.03
User_168,Food & Beverage,2024-02-13,439.62
User_589,Cosmetics,2023-08-25,74.8
User_768,Books,2023-11-19,495.77
User_732,Food & Beverage,2023-12-05,355.26
User_621,Clothing,2024-01-11,331.1
User_634,Toys,2023-06-09,86.94
User_819,Clothing,2024-01-15,238.83
User_770,Clothing,2023-11-26,440.94
User_750,Technology,2024-06-06,83.79
User_750,Toys,2023-09-17,427.19
User_777,Toys,2024-03-10,450.86
User_583,Food & Beverage,2023-10-03,186.87
User_810,Technology,2023-02-27,395.65
User_355,Shoes,2023-08-10,468.13
User_52,Food & Beverage,2023-02-18,374.6
User_944,Shoes,2024-06-05,144.26
User_412,Cosmetics,2023-09-23,290.0
User_883,Clothing,2023-03-02,409.53
User_875,Technology,2023-12-21,335.08
User_53,Food & Beverage,2024-02-20,431.59
User_318,Food & Beverage,2023-03-29,374.18
User_387,Shoes,2024-09-11,444.17
User_379,Cosmetics,2024-06-17,334.04
User_904,Books,2024-06-06,458.43
User_970,Technology,2023-05-06,424.24
User_82,Clothing,2023-12-11,100.98
User_158,Food & Beverage,2023-11-27,326.8
User_569,Cosmetics,2023-10-29,401.69
User_939,Cosmetics,2024-02-20,141.37
User_140,Shoes,2023-06-17,405.26
User_9,Clothing,2024-02-19,159.18
User_421,Shoes,2023-07-13,452.17
User_938,Books,2023-01-03,228.22
User_456,Books,2023-11-26,192.15
User_836,Shoes,2024-08-22,70.52
User_74,Technology,2023-09-02,392.75
User_279,Toys,2023-12-26,237.89
User_541,Clothing,2023-12-04,110.91
User_85,Toys,2024-04-19,115.36
User_220,Cosmetics,2024-01-25,413.54
User_352,Clothing,2023-02-12,369.09
User_305,Shoes,2023-03-03,167.62
User_966,Books,2023-06-05,418.54
User_789,Shoes,2023-10-28,57.29
User_266,Clothing,2023-10-18,422.17
User_938,Food & Beverage,2024-01-11,489.43
User_695,Books,2023-03-04,245.07
User_277,Clothing,2023-10-10,72.91
User_803,Food & Beverage,2024-03-08,154.82
User_26,Technology,2023-09-12,172.52
User_611,Shoes,2023-09-13,342.36
User_88,Food & Beverage,2024-09-03,477.12
User_358,Cosmetics,2023-11-15,473.44
User_424,Books,2024-07-05,168.04
User_619,Toys,2024-01-28,49.25
User_196,Shoes,2023-05-07,162.7
User_121,Toys,2023-08-03,87.58
User_471,Clothing,2023-01-24,173.11
User_441,Books,2023-11-22,129.0
User_731,Food & Beverage,2023-04-01,424.61
User_164,Clothing,2024-07-13,90.86
User_424,Food & Beverage,2023-02-08,473.28
User_58,Books,2024-09-06,291.52
User_559,Books,2023-02-20,151.53
User_232,Technology,2023-05-18,42.52
User_4,Clothing,2023-10-02,104.0
User_100,Toys,2023-04-07,46.13
User_352,Shoes,2024-09-09,133.94
User_180,Cosmetics,2024-06-08,251.67
User_75,Shoes,2023-06-04,457.4
User_45,Toys,2023-03-21,107.56
User_202,Books,2023-01-04,388.29
